Run,Assay Type,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Library Name,AvgSpotLen,Bases,Cultivar,geo_loc_name_country,geo_loc_name_country_continent,BioSampleModel,geo_loc_name,Collection_Date,Lat_Lon,Isolation_source,estimated_size,ploidy,BIOME,feature,Host,isol_growth_condt,material,nominal_length (run),num_replicons,propagation,ref_biomaterial,Run_ID (run),tissue,Age,Isolate,Ecotype,collected_by,BIOMATERIAL_PROVIDER,Development_stage,indexi7 (run),Plate_pos (run),PlateID (run),pool_name (run),RNAEXTLOC,RNAEXTMTHD,dev_stage,Genotype,treatment,Developmental_stage,sample_name,common_name,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Submitter_Id,Broker_name,organism_part,GEO_Accession (exp),source_name,replicate,Experiment,filename_1,filename_2,phenotype,strain,stress,sequencing_date,sequencing_provider,platform,growth_protocol,sample_title1,sample_title2,sample_type,sorghum_genotype,time_point,population,rip_antibody,height_or_length,irrigation_status,quality (run),forward_read_length (run),MD5_checksum1 (run),MD5_checksum2 (run),reverse_read_length (run),Cell_type,plant_strain,protocol,symbiotic_status,organism,sample_title,sex,temp,fungal_strain,plot,watering_regime,sub_species,Cell_line,CULTURE_COLLECTION,Description,disease,disease_stage,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),isolation_and_growth_condition,number_of_replicons,plant_developmental_stage,plant_growth_medium,plant_structure,sample_health_state,specimen_voucher,Accession,growth_condition,LIBRARY_STRAND (exp),stimulus,subspecies,tissue_biomaterial_provider
SRR10666471,OTHER,PRJNA582602,SAMN13168088,2626391063,JGI,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX7345344,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404741,SRP236480,GNTWX,302,8812818738,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666472,OTHER,PRJNA582700,SAMN13167502,2697860286,JGI,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX7345343,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404735,SRP236479,GNTWA,302,9009485970,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666473,OTHER,PRJNA582701,SAMN13167567,3725292894,JGI,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX7345342,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404736,SRP236478,GNTWG,302,12358743584,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666474,OTHER,PRJNA582649,SAMN13166529,4531530959,JGI,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX7345341,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-14T00:00:00Z,Gp0404788,SRP236477,GNYPU,302,15296649414,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666475,OTHER,PRJNA582702,SAMN13167571,2592992495,JGI,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX7345340,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404737,SRP236476,GNTWH,302,8646959734,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666476,OTHER,PRJNA582663,SAMN13167157,3376590982,JGI,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX7345339,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404698,SRP236475,GNUGZ,302,11165303306,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666477,OTHER,PRJNA582872,SAMN13167578,2275847457,JGI,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX7345338,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404695,SRP236474,GNUGP,302,7537357676,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666478,OTHER,PRJNA582662,SAMN13167149,2771136379,JGI,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX7345337,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404697,SRP236473,GNUGW,302,9195373312,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666479,OTHER,PRJNA582873,SAMN13166531,4016759191,JGI,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX7345336,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404696,SRP236472,GNUGU,302,13350705770,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666480,OTHER,PRJNA582647,SAMN13167153,4170249277,JGI,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX7345335,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404786,SRP236471,GNYPO,302,14001212260,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666482,OTHER,PRJNA582869,SAMN13167938,3104566825,JGI,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX7345333,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404692,SRP236469,GNUGC,302,10297639790,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666483,OTHER,PRJNA582719,SAMN13167143,2933581482,JGI,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX7345332,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404815,SRP236468,GNYWN,302,9833337440,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666484,OTHER,PRJNA582651,SAMN13168086,3099726190,JGI,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX7345331,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404790,SRP236467,GNYSB,302,10433409024,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666485,OTHER,PRJNA582870,SAMN13168214,2733977026,JGI,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX7345330,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404693,SRP236466,GNUGG,302,9041852820,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666486,OTHER,PRJNA582718,SAMN13167354,3205669086,JGI,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX7345329,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404814,SRP236465,GNYWH,302,10682237696,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666487,OTHER,PRJNA582635,SAMN13167575,4142868626,JGI,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX7345328,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-14T00:00:00Z,Gp0404774,SRP236464,GNYNX,302,13922266440,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666488,OTHER,PRJNA582636,SAMN13168080,3287736119,JGI,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX7345327,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404775,SRP236462,GNYNY,302,11058926826,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666489,OTHER,PRJNA582640,SAMN13167574,3240599151,JGI,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX7345326,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404779,SRP236463,GNYOO,302,10947775424,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666490,OTHER,PRJNA582684,SAMN13166615,1091855655,JGI,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX7345325,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-12T00:00:00Z,Gp0404719,SRP236460,GNUOU,302,3575398838,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666491,OTHER,PRJNA582683,SAMN13167155,1519677902,JGI,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX7345324,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404718,SRP236461,GNUOT,302,5007888726,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666492,OTHER,PRJNA582686,SAMN13168222,1013407781,JGI,public,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX7345323,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-12T00:00:00Z,Gp0404721,SRP236459,GNUOZ,302,3356054728,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666493,OTHER,PRJNA582639,SAMN13167499,4191338607,JGI,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX7345322,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-14T00:00:00Z,Gp0404778,SRP236458,GNYON,302,14160108050,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666494,OTHER,PRJNA582633,SAMN13166521,3954849509,JGI,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX7345321,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-14T00:00:00Z,Gp0404772,SRP236457,GNYNU,302,13338206896,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666495,OTHER,PRJNA582634,SAMN13166608,2652239402,JGI,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX7345320,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404773,SRP236456,GNYNW,302,8941881760,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666496,OTHER,PRJNA582631,SAMN13167146,1601197539,JGI,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX7345319,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404770,SRP236455,GNYNH,302,5433386794,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666497,OTHER,PRJNA582679,SAMN13166602,1782757608,JGI,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX7345318,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404714,SRP236454,GNUOB,302,5857726692,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666498,OTHER,PRJNA582632,SAMN13168203,3343500093,JGI,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX7345317,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-14T00:00:00Z,Gp0404771,SRP236453,GNYNN,302,11082290754,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666499,OTHER,PRJNA582682,SAMN13167942,1083674353,JGI,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX7345316,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-12T00:00:00Z,Gp0404717,SRP236452,GNUOO,302,3619736062,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666500,OTHER,PRJNA582681,SAMN13168075,1466499797,JGI,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX7345315,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404716,SRP236451,GNUON,302,4853143020,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666501,OTHER,PRJNA582664,SAMN13167577,2643190116,JGI,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX7345314,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404699,SRP236450,GNUHA,302,8656370356,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666502,OTHER,PRJNA582617,SAMN13167937,3067072438,JGI,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX7345313,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404756,SRP236449,GNTYY,302,10081719454,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666503,OTHER,PRJNA582618,SAMN13168073,2385529837,JGI,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX7345312,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-13T00:00:00Z,Gp0404757,SRP236448,GNTYZ,302,7940332282,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666504,OTHER,PRJNA582668,SAMN13167508,2893856874,JGI,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX7345311,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-14T00:00:00Z,Gp0404703,SRP236447,GNUHS,302,9532664730,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666505,OTHER,PRJNA582667,SAMN13167158,2906555476,JGI,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX7345310,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-14T00:00:00Z,Gp0404702,SRP236446,GNUHP,302,9512242282,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666506,OTHER,PRJNA582642,SAMN13167145,3139577262,JGI,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX7345309,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-14T00:00:00Z,Gp0404781,SRP236445,GNYOX,302,10545805874,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666507,OTHER,PRJNA582641,SAMN13167936,3420215744,JGI,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX7345308,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-14T00:00:00Z,Gp0404780,SRP236444,GNYOW,302,11484120780,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10666508,OTHER,PRJNA582645,SAMN13166530,3177362200,JGI,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX7345307,Illumina NovaSeq 6000,PAIRED,RT-PCR,TRANSCRIPTOMIC,Sorghum bicolor,ILLUMINA,2019-12-14T00:00:00Z,Gp0404784,SRP236443,GNYPH,302,10779354856,BTx642,uncalculated,uncalculated,MIGS.eu,missing,missing,missing,missing,missing,missing,missing,missing,not applicable,missing,missing,270,missing,missing,missing,12925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
